anchor_id,anchor_type,token_mint,source_row_id,anchor_block_time,lookback_start_time,lookback_end_time,trade_count_300s,volume_usd_300s,volume_usd_60s,volume_usd_30s,volume_usd_10s,buy_usd_300s,sell_usd_300s,project_count,first_trade_time,last_trade_before_anchor,volume_accel_60_300,volume_accel_30_300,volume_accel_10_300,buy_pressure_300s,crescendo_broad_30_p80,crescendo_strict_30_p90,crescendo_fast_10_p90,crescendo_or_30p90_10p90,crescendo_plus_buy_pressure
control_729:-300s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,729,1.779287267e+09,1.779286967e+09,1.779287267e+09,83,2493.7764658946994,254.62774764288,90.60768218592,<nil>,380.56785810329995,2113.2086077914,1,2026-05-20 14:22:47.000 UTC,2026-05-20 14:27:28.000 UTC,0.10210528133744597,0.036333522039800156,0,0.15260704530177785,0,0,0,0,0
control_687:-300s,control,CFKGGxT3eCEYWnoZSBfkpx251JsFtRHK7aW4sWBYpump,687,1.779290239e+09,1.779289939e+09,1.779290239e+09,404,15024.16499411934,3642.2866036175405,1603.1536186185504,101.41301869448999,2269.61543480115,12754.54955931819,1,2026-05-20 15:12:19.000 UTC,2026-05-20 15:17:18.000 UTC,0.24242855460141582,0.10670500618477276,0.00674999367580058,0.15106433107527162,0,0,0,0,0
control_644:-300s,control,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,644,1.779293287e+09,1.779292987e+09,1.779293287e+09,10,1925.69162956472,912.78140788689,11.25072796008,<nil>,110.6846769549,1815.00695260982,2,2026-05-20 16:03:15.000 UTC,2026-05-20 16:07:40.000 UTC,0.47400185672158396,0.005842434887990398,0,0.05747788236474755,0,0,0,0,0
control_640:-60s,control,39yEFw7AMfuYzyvTJTyzKEgHuM5THuak3w27sPv5pump,640,1.779293825e+09,1.779293525e+09,1.779293825e+09,2,87.20983990511999,<nil>,<nil>,<nil>,49.133597488439996,38.07624241668,1,2026-05-20 16:13:18.000 UTC,2026-05-20 16:13:39.000 UTC,0,0,0,0.5633951116284003,0,0,0,0,0
control_624:-60s,control,6AVAUKa9uxQpruHZUinFECpXEh1usRVtzQWK8N2wpump,624,1.77929496e+09,1.77929466e+09,1.77929496e+09,481,44221.649395184286,6808.960945032243,711.6919402061397,43.82741279484,20327.40078296136,23894.248612222913,3,2026-05-20 16:31:04.000 UTC,2026-05-20 16:35:58.000 UTC,0.15397347313268092,0.01609374480463505,0.0009910849865227501,0.4596707961140637,0,0,0,0,0
control_614:-300s,control,DG7tq9Jy7b15MLCNKiJt2u5d1TqwUThgUxLQGNAnpump,614,1.779295746e+09,1.779295446e+09,1.779295746e+09,1,1.0356661622999999,<nil>,<nil>,<nil>,1.0356661622999999,<nil>,1,2026-05-20 16:45:29.000 UTC,2026-05-20 16:45:29.000 UTC,0,0,0,1,0,0,0,0,0
control_466:-60s,control,Hs78KxVJhxVrk6E5YasrLgj5HqQckEscRdUERnzmpump,466,1.779308437e+09,1.779308137e+09,1.779308437e+09,858,43204.48296711901,4960.510434346642,2490.0858370952,19.18957846372,8243.419083467761,34961.06388365122,2,2026-05-20 20:15:38.000 UTC,2026-05-20 20:20:31.000 UTC,0.11481471582756501,0.05763489494806112,0.0004441571139347814,0.19080008641097412,0,0,0,0,0
control_273:-60s,control,7cYQU917w91E7AEMkmwW2TJTUrjej3Stvo97VcAXpump,273,1.7793255e+09,1.7793252e+09,1.7793255e+09,5,168.95077726768002,10.94580214912,<nil>,<nil>,72.99873984288001,95.9520374248,1,2026-05-21 01:02:19.000 UTC,2026-05-21 01:04:14.000 UTC,0.06478692981552747,0,0,0.43207105065413953,0,0,0,0,0
control_232:-120s,control,6tBvg5vECrYQRcEiyfXbiCwf8thy2YHV5nQSC2djpump,232,1.77933047e+09,1.77933017e+09,1.77933047e+09,713,33967.556287180756,2561.705630297281,915.5232821824001,181.00775955199998,5898.087727444456,28069.46855973626,3,2026-05-21 02:22:52.000 UTC,2026-05-21 02:27:45.000 UTC,0.0754162474521036,0.026952874514788557,0.005328842558518457,0.1736388593155988,0,0,0,0,0
control_25:-300s,control,BPQp7KCHWfJQB2JRhfdEZ4dv59RstKv6TFn3dMBQpump,25,1.77936103e+09,1.77936073e+09,1.77936103e+09,14,870.2470726848701,568.5540352033701,568.5540352033701,442.36392108582,229.64707913201,640.59999355286,1,2026-05-21 10:52:44.000 UTC,2026-05-21 10:57:05.000 UTC,0.6533248465280989,0.6533248465280989,0.5083199185273293,0.2638872181707054,1,1,1,1,0
entry_6,entry,7d57W1PWaiTtCMJoRLJJVJpgmsiFdGDza5EFo5bdpump,6,1.779363928e+09,1.779363628e+09,1.779363928e+09,17,757.0135605823798,460.37397797015,260.32019556816,0.05938763544,111.70350326341001,645.3100573189699,1,2026-05-21 11:40:59.000 UTC,2026-05-21 11:45:19.000 UTC,0.608144955310944,0.3438778499131409,7.844989645140884e-05,0.14755812719850767,1,1,0,1,0
control_4:-60s,control,7pwmwCfPK1o959SX3QQgLABmMEi2pndjmu7fB219pump,4,1.779364141e+09,1.779363841e+09,1.779364141e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_981:-120s,control,BACY39xqs9Zqs6D57X1JtSqADMd7VZD5GPhTNXwepump,981,1.779258486e+09,1.779258186e+09,1.779258486e+09,250,9618.388856735786,1384.97445685131,907.42014468001,512.7056976672801,1567.3379054563602,8051.050951279428,1,2026-05-20 06:23:06.000 UTC,2026-05-20 06:28:01.000 UTC,0.14399235438286612,0.09434221866009722,0.053304737966403885,0.1629522291936397,0,0,0,0,0
entry_919,entry,HbugFhaL4ijduGiHcY4uT6CNgX58Qac9djsAFo7Dpump,919,1.779266935e+09,1.779266635e+09,1.779266935e+09,18,935.38616081088,468.29886002765005,404.88878314615005,12.580658718390001,49.23816617766,886.14799463322,1,2026-05-20 08:44:01.000 UTC,2026-05-20 08:48:48.000 UTC,0.5006476251708545,0.4328573589277338,0.013449695158504282,0.052639399897659124,1,1,0,1,0
control_831:-60s,control,2hbzoDxzvyspvXhxFkHkuxRNDyo3j2Z6aXUDy1A7pump,831,1.779277912e+09,1.779277612e+09,1.779277912e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_801:-300s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,801,1.779280236e+09,1.779279936e+09,1.779280236e+09,29,2203.75699351817,1039.25230948322,1039.25230948322,259.36830939845,1716.56280269043,487.1941908277401,1,2026-05-20 12:26:24.000 UTC,2026-05-20 12:30:34.000 UTC,0.4715820812094686,0.4715820812094686,0.11769369769957419,0.7789256291593373,1,1,1,1,1
control_752:-120s,control,wPotPvy1d2dWDDh6vd7ajC1uVEK6pAo41XLHpmCpump,752,1.7792858e+09,1.7792855e+09,1.7792858e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_637:-60s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,637,1.779294036e+09,1.779293736e+09,1.779294036e+09,33,1830.9870557658903,186.70844662146,<nil>,<nil>,347.30539025795997,1483.68166550793,1,2026-05-20 16:16:46.000 UTC,2026-05-20 16:20:00.000 UTC,0.10197147272751257,0,0,0.1896820565521062,0,0,0,0,0
control_584:-60s,control,BywoEP4ch5EWb7okZ7wqKuwpnSKr5uuhbzo98XRgpump,584,1.779298025e+09,1.779297725e+09,1.779298025e+09,5,203.81474414847,<nil>,<nil>,<nil>,<nil>,203.81474414847,1,2026-05-20 17:22:13.000 UTC,2026-05-20 17:25:00.000 UTC,0,0,0,0,0,0,0,0,0
control_521:-120s,control,28Q3ToLkJvVKEPP8dyv1hBGePQ23XceKCKtSzwSnViRL,521,1.779303977e+09,1.779303677e+09,1.779303977e+09,34,2056.9173958006904,6.94679899194,3.85055238522,3.85055238522,237.186046244,1819.7313495566898,1,2026-05-20 19:01:24.000 UTC,2026-05-20 19:06:07.000 UTC,0.003377286324731499,0.0018720014683531354,0.0018720014683531354,0.11531141052539512,0,0,0,0,0
control_521:-60s,control,28Q3ToLkJvVKEPP8dyv1hBGePQ23XceKCKtSzwSnViRL,521,1.779304037e+09,1.779303737e+09,1.779304037e+09,32,2580.9496548370603,1441.46546769162,1137.29343478128,145.85758351896,550.4602046192001,2030.48945021786,1,2026-05-20 19:02:17.000 UTC,2026-05-20 19:07:16.000 UTC,0.5585019703852465,0.4406492132265475,0.056513145556947426,0.21327816433286906,1,1,0,1,0
entry_476,entry,B5jkQN49W6oSWThPZu9y7HsgkabBawA7vxHJ3bpcpump,476,1.779307753e+09,1.779307453e+09,1.779307753e+09,10,489.72072121223994,<nil>,<nil>,<nil>,<nil>,489.72072121223994,2,2026-05-20 20:05:12.000 UTC,2026-05-20 20:08:07.000 UTC,0,0,0,0,0,0,0,0,0
control_412:-300s,control,G1cEcV5JrKEKBnjauXAPwfs7ak4LQGEZJoLTKvvEpump,412,1.779313223e+09,1.779312923e+09,1.779313223e+09,29,1464.6144215457002,111.41486117550001,111.41486117550001,<nil>,327.85215704955004,1136.76226449615,1,2026-05-20 21:37:07.000 UTC,2026-05-20 21:39:53.000 UTC,0.07607112120193167,0.07607112120193167,0,0.22384878383455148,0,0,0,0,0
control_251:-120s,control,28Q3ToLkJvVKEPP8dyv1hBGePQ23XceKCKtSzwSnViRL,251,1.77932814e+09,1.77932784e+09,1.77932814e+09,4,247.04963749985998,82.1497890915,<nil>,<nil>,82.1497890915,164.89984840836,1,2026-05-21 01:44:58.000 UTC,2026-05-21 01:48:19.000 UTC,0.33252341482001385,0,0,0.33252341482001385,0,0,0,0,0
control_209:-60s,control,9Do1bmSUm22nnsfMSzjNebUUDDiL3cZycW5HEoonpump,209,1.779334269e+09,1.779333969e+09,1.779334269e+09,48,1413.3355102104606,493.0918643025,52.2542806533,34.8445814829,706.3940270701802,706.9414831402801,1,2026-05-21 03:26:10.000 UTC,2026-05-21 03:31:08.000 UTC,0.3488852156761231,0.03697231144041572,0.024654147038102276,0.49980632480180937,0,0,0,0,0
entry_178,entry,CdAWBqsmwtsEYCc9vqDdkufUsX4iMaMwsr33bisjpump,178,1.779338535e+09,1.779338235e+09,1.779338535e+09,16,268.54787985442,108.21537081902,32.97085094541,<nil>,112.44766075235,156.10021910206999,1,2026-05-21 04:37:55.000 UTC,2026-05-21 04:41:58.000 UTC,0.4029649047227021,0.12277457175712399,0,0.4187248129209136,0,0,0,0,0
control_52:-120s,control,62NGaqGP17rjPtqNjHrKXDnVzA5bsn8132ePa9T1pump,52,1.779357838e+09,1.779357538e+09,1.779357838e+09,11,685.1328452464799,<nil>,<nil>,<nil>,56.35195094438,628.7808943021,1,2026-05-21 09:59:28.000 UTC,2026-05-21 10:02:19.000 UTC,0,0,0,0.0822496707541544,0,0,0,0,0
entry_33,entry,BCJS9gNKpXXTHKRb2b3rkrbuXZimZkYijeTez28wpump,33,1.779360595e+09,1.779360295e+09,1.779360595e+09,17,677.68904946144,168.42675282000002,59.56612407552001,39.72040719264,170.47761226944002,507.21143719200006,1,2026-05-21 10:46:00.000 UTC,2026-05-21 10:49:54.000 UTC,0.24853102312018893,0.0878959518718168,0.05861155233983172,0.25155727749314927,0,0,0,0,0
control_1:-120s,control,EwwHLq31hEMRki6WwEG6UiyKTHe8beoEL8LJ5EZpump,1,1.779364526e+09,1.779364226e+09,1.779364526e+09,39,1195.6426909851305,65.64357450101,15.476917298290001,12.60653342424,170.24127919779997,1025.4014117873303,2,2026-05-21 11:50:32.000 UTC,2026-05-21 11:55:23.000 UTC,0.054902334113650655,0.012944433495878309,0.010543729760814287,0.14238474460754863,0,0,0,0,0
control_1:-60s,control,EwwHLq31hEMRki6WwEG6UiyKTHe8beoEL8LJ5EZpump,1,1.779364586e+09,1.779364286e+09,1.779364586e+09,34,1072.0771797340203,298.41355564377,61.4744478355,31.37611439697,112.9849499644,959.0922297696201,2,2026-05-21 11:51:35.000 UTC,2026-05-21 11:56:18.000 UTC,0.27835081399438577,0.05734143865533231,0.029266656347217777,0.105388820973161,0,0,0,0,0
entry_994,entry,AzhUHpX3FvKCrQJjg5SxSUoSgiurdNpp9oPMWiTkpump,994,1.779257442e+09,1.779257142e+09,1.779257442e+09,2,9.38230731126,0.9685517301,0.9685517301,0.9685517301,<nil>,9.38230731126,1,2026-05-20 06:08:43.000 UTC,2026-05-20 06:10:32.000 UTC,0.1032317209368756,0.1032317209368756,0.1032317209368756,0,0,0,1,1,0
control_926:-120s,control,67ScNH8sE59jEtG64y2rSy18rZijvZNpxo76CF3jpump,926,1.779266334e+09,1.779266034e+09,1.779266334e+09,13,598.96175900662,<nil>,<nil>,<nil>,73.20155158784,525.76020741878,1,2026-05-20 08:34:39.000 UTC,2026-05-20 08:37:41.000 UTC,0,0,0,0.12221406540084463,0,0,0,0,0
control_858:-300s,control,72zgcu4UPvGYmVBvxSD3CXaEMAot9wrbHiGZWrDNpump,858,1.77927419e+09,1.77927389e+09,1.77927419e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_752:-300s,control,wPotPvy1d2dWDDh6vd7ajC1uVEK6pAo41XLHpmCpump,752,1.77928562e+09,1.77928532e+09,1.77928562e+09,2,126.74687916850999,<nil>,<nil>,<nil>,<nil>,126.74687916850999,1,2026-05-20 13:58:10.000 UTC,2026-05-20 13:58:16.000 UTC,0,0,0,0,0,0,0,0,0
control_748:-120s,control,9mTxwi3r1NA3NwJobe1ooDE4H9McCbwTftdQsVyepump,748,1.779286114e+09,1.779285814e+09,1.779286114e+09,9,649.17407260924,8.26487205052,0.19476055876999998,0.19476055876999998,8.07011149175,641.10396111749,1,2026-05-20 14:04:26.000 UTC,2026-05-20 14:08:32.000 UTC,0.012731364974729832,0.00030001284245255585,0.00030001284245255585,0.012431352132277276,0,0,0,0,0
control_625:-120s,control,4eiF6wayWkxe4Tp2FgAv76VMgzta3pgGdq4etubppump,625,1.779294821e+09,1.779294521e+09,1.779294821e+09,24,362.32500122051994,114.2118528084,114.2118528084,<nil>,116.84561095212001,245.47939026839998,2,2026-05-20 16:29:41.000 UTC,2026-05-20 16:33:19.000 UTC,0.3152193539603077,0.3152193539603077,0,0.3224884028386572,1,0,0,0,0
control_505:-60s,control,FmbmhYpjBzszfUxDju3g1qQzggXTT5yfMJ94rK7ypump,505,1.779305142e+09,1.779304842e+09,1.779305142e+09,37,2248.78492059708,595.86905770203,592.2527481578101,120.84811526265,224.35974576070004,2024.4251748363804,2,2026-05-20 19:20:59.000 UTC,2026-05-20 19:25:39.000 UTC,0.2649737875082422,0.26336567038192327,0.05373929456560182,0.09976932151480708,1,0,0,0,0
control_424:-60s,control,5nnWESCfmq6p8NmJJU5sDBUC7offJUszv7kVEM4spump,424,1.779312715e+09,1.779312415e+09,1.779312715e+09,174,7996.4329767471045,1606.84339940892,234.53356202586002,52.20604642284,1171.53432411827,6824.898652628832,1,2026-05-20 21:26:56.000 UTC,2026-05-20 21:31:50.000 UTC,0.2009450218718113,0.029329772750908083,0.006528666791136798,0.14650711480043477,0,0,0,0,0
entry_360,entry,DFGTYSgVsdQerk9L3g3YwTycggahmAF4bHAAL2JbSWMT,360,1.779318896e+09,1.779318596e+09,1.779318896e+09,18,993.27493568484,993.27493568484,525.4939626366601,<nil>,140.71310343246003,852.5618322523801,1,2026-05-20 23:14:14.000 UTC,2026-05-20 23:14:40.000 UTC,1,0.5290518704917729,0,0.14166581515060742,1,1,0,1,0
control_351:-120s,control,C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,351,1.779319824e+09,1.779319524e+09,1.779319824e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_350,entry,2bPMYaijJPWqkKew6cJtYKkMZujenM1Sag5a55oupump,350,1.779320057e+09,1.779319757e+09,1.779320057e+09,44,3006.0905393691705,1446.1956803381,569.3633642422001,22.693043016100003,88.85933953853001,2917.2311998306404,1,2026-05-20 23:29:21.000 UTC,2026-05-20 23:34:12.000 UTC,0.48108853056754064,0.18940326539921223,0.007549021800541692,0.029559768202183683,1,0,0,0,0
entry_286,entry,F1LbNhEJLCHZ6T98kFXtvn7fJSL4bjnCTSWRFruMtfeu,286,1.779324648e+09,1.779324348e+09,1.779324648e+09,76,4209.68243727932,965.09718648518,396.32645566581994,<nil>,899.3852439675896,3310.2971933117296,1,2026-05-21 00:45:48.000 UTC,2026-05-21 00:50:30.000 UTC,0.22925652964666707,0.09414640215045822,0,0.21364681478179492,0,0,0,0,0
control_266:-60s,control,3tHpmEypJDxuQQuBWk4JptDPXMZXCSRxHXrTVUG1pump,266,1.779326772e+09,1.779326472e+09,1.779326772e+09,1,171.71173817309997,<nil>,<nil>,<nil>,171.71173817309997,<nil>,1,2026-05-21 01:23:34.000 UTC,2026-05-21 01:23:34.000 UTC,0,0,0,1,0,0,0,0,0
control_255:-300s,control,C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,255,1.77932774e+09,1.77932744e+09,1.77932774e+09,23,1269.8593258834399,<nil>,<nil>,<nil>,307.66759901465,962.1917268687902,2,2026-05-21 01:37:22.000 UTC,2026-05-21 01:40:47.000 UTC,0,0,0,0.24228478914434548,0,0,0,0,0
control_170:-120s,control,12gAVNtEJ8ohG9DVWCqbZSsnYzQtLH1cXx88pYzPpump,170,1.779339939e+09,1.779339639e+09,1.779339939e+09,1,23.774252961690003,<nil>,<nil>,<nil>,23.774252961690003,<nil>,1,2026-05-21 05:03:15.000 UTC,2026-05-21 05:03:15.000 UTC,0,0,0,1,0,0,0,0,0
control_168:-60s,control,4os6QqLyXNBAaX8XtzWVeEhxTyGdxaz5WTJBR3YXpump,168,1.779340188e+09,1.779339888e+09,1.779340188e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_165,entry,D7JzuyEnAKMp7uvnyXbzhtbinP5x8eJPT2gVrDwxpump,165,1.779340366e+09,1.779340066e+09,1.779340366e+09,131,8000.146689575951,4910.65843477538,2585.2330311395003,1191.85935714167,1874.9014978804605,6125.24519169549,1,2026-05-21 05:07:51.000 UTC,2026-05-21 05:12:42.000 UTC,0.6138210492032452,0.3231482035833184,0.1489796879218029,0.2343583899934515,1,0,1,1,0
entry_98,entry,E1M6EMQviknF22xmDjgQqzVAD1PUaojnMJVNs5rwpump,98,1.779350112e+09,1.779349812e+09,1.779350112e+09,6,379.1675979591,<nil>,<nil>,<nil>,378.06291469725,1.10468326185,1,2026-05-21 07:50:17.000 UTC,2026-05-21 07:53:57.000 UTC,0,0,0,0.9970865567949475,0,0,0,0,0
control_87:-120s,control,FmbmhYpjBzszfUxDju3g1qQzggXTT5yfMJ94rK7ypump,87,1.779351515e+09,1.779351215e+09,1.779351515e+09,9,1475.07146495875,1440.6942692280002,1437.693881523,1437.693881523,255.60666998700003,1219.46479497175,2,2026-05-21 08:13:51.000 UTC,2026-05-21 08:18:29.000 UTC,0.9766945557910909,0.9746604931871587,0.9746604931871587,0.1732842618538133,1,1,1,1,0
entry_16,entry,62NGaqGP17rjPtqNjHrKXDnVzA5bsn8132ePa9T1pump,16,1.77936332e+09,1.77936302e+09,1.77936332e+09,57,5332.4998085998795,332.66392963013,79.28461611587998,1.86730462338,1612.5492764920004,3719.9505321078805,1,2026-05-21 11:30:21.000 UTC,2026-05-21 11:35:14.000 UTC,0.06238423658143092,0.014868189209874016,0.0003501743441919197,0.30240025023374484,0,0,0,0,0
control_994:-120s,control,AzhUHpX3FvKCrQJjg5SxSUoSgiurdNpp9oPMWiTkpump,994,1.779257322e+09,1.779257022e+09,1.779257322e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_974:-60s,control,c3qwdDG9o1nroeAM6JKzc5jMW8Cwz2AVpoCkCxzpump,974,1.779259266e+09,1.779258966e+09,1.779259266e+09,58,4614.441779438541,653.9288354892801,19.67202095456,<nil>,1002.3494762551401,3612.092303183401,1,2026-05-20 06:36:07.000 UTC,2026-05-20 06:40:48.000 UTC,0.1417135304216248,0.004263142086268467,0,0.21722009381969065,0,0,0,0,0
control_918:-120s,control,BACY39xqs9Zqs6D57X1JtSqADMd7VZD5GPhTNXwepump,918,1.779266964e+09,1.779266664e+09,1.779266964e+09,39,957.27649663427,182.29554992246,91.66779175747999,15.149448988460001,110.65863012093999,846.6178665133299,1,2026-05-20 08:44:45.000 UTC,2026-05-20 08:49:17.000 UTC,0.19043144855577343,0.09575894956136369,0.015825572905764015,0.11559735406646825,0,0,0,0,0
entry_875,entry,DjwnGiLwLqxJnyCtkCa5DnB3FNRKLAm8j26ia6AJpump,875,1.77927316e+09,1.77927286e+09,1.77927316e+09,125,7558.873152896967,1116.52868804862,442.90717833046995,187.24651938853,1705.7478997582598,5853.125253138709,1,2026-05-20 10:27:50.000 UTC,2026-05-20 10:32:35.000 UTC,0.14771099679331254,0.05859433931110804,0.02477175044494126,0.22566166480840136,0,0,0,0,0
control_853:-120s,control,FCBZzo5unTuBpQWGkC3g58PVKC6xtWDwQuijFed6pump,853,1.779274944e+09,1.779274644e+09,1.779274944e+09,7,161.86735282026,<nil>,<nil>,<nil>,9.023747816159998,152.8436050041,1,2026-05-20 10:58:20.000 UTC,2026-05-20 11:00:58.000 UTC,0,0,0,0.05574779385056174,0,0,0,0,0
control_812:-300s,control,2xDCEXU6bW9XwszfZmXEcn6oe9iUzLtaaX7QX2Ycpump,812,1.779279038e+09,1.779278738e+09,1.779279038e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
entry_774,entry,7sU1iQqUN7gTgkNh4ZRtRHxP98GkPYYWM16qAC6upump,774,1.779283442e+09,1.779283142e+09,1.779283442e+09,22,1189.83344781105,119.02972568557999,34.71151398273,<nil>,176.06994600682,1013.7635018042299,1,2026-05-20 13:19:11.000 UTC,2026-05-20 13:23:37.000 UTC,0.10003898100575363,0.029173422588337182,0,0.14797864888631085,0,0,0,0,0
entry_706,entry,C2etHY6TgHCvHzj8CR1WeNAmvTwvV4PNCxsfpP4Tpump,706,1.779289211e+09,1.779288911e+09,1.779289211e+09,2,105.30177587495999,<nil>,<nil>,<nil>,105.30177587495999,<nil>,1,2026-05-20 14:57:25.000 UTC,2026-05-20 14:59:02.000 UTC,0,0,0,1,0,0,0,0,0
control_694:-300s,control,E9RUn7tjhgukNqUDFHfu1CfaFSEERT8i13e86j3Hpump,694,1.779289651e+09,1.779289351e+09,1.779289651e+09,20,1355.4130510262503,106.07147353797001,106.07147353797001,97.22964966696,615.4188819630001,739.99416906325,1,2026-05-20 15:02:34.000 UTC,2026-05-20 15:07:30.000 UTC,0.07825767463110825,0.07825767463110825,0.07173433190225122,0.45404526796981637,0,0,0,0,0
control_562:-60s,control,DSZeB6pCzZsM43gTz7jakiYeCafinsNMKcpeB1FApump,562,1.779299639e+09,1.779299339e+09,1.779299639e+09,12,1436.21128476441,735.6745968219001,735.6745968219001,<nil>,3.85154797743,1432.3597367869802,2,2026-05-20 17:51:23.000 UTC,2026-05-20 17:53:30.000 UTC,0.5122328480677388,0.5122328480677388,0,0.0026817418984852156,1,1,0,1,0
entry_496,entry,3Mqt6bt19qBu4SjYrjQtira3TwJZfHeXCAw54DGUWm7A,496,1.779305699e+09,1.779305399e+09,1.779305699e+09,28,1198.6644680010197,165.07857074033,155.53933085944,31.962149721510002,171.79987206552002,1026.8645959355,1,2026-05-20 19:30:23.000 UTC,2026-05-20 19:34:53.000 UTC,0.13771874878015453,0.12976052516083067,0.026664801180610962,0.14332607385286558,0,0,0,0,0
entry_493,entry,2nfsCCbzrBUzQtr9sgn6zSsyfSsaE3bFPugHCRABtz9t,493,1.779305991e+09,1.779305691e+09,1.779305991e+09,13,576.41475412812,346.37775315188003,174.8751376528,<nil>,171.56230837140004,404.85244575672,1,2026-05-20 19:35:20.000 UTC,2026-05-20 19:39:39.000 UTC,0.600917569634053,0.3033842149257866,0,0.29763691359861827,1,0,0,0,0
control_487:-60s,control,AKvDbEaGtBS9GuZUAq94TuPPKh3HimZ1XshqwcqmzxqY,487,1.779306193e+09,1.779305893e+09,1.779306193e+09,14,501.81978233684,224.24030923932,9.88341741761,<nil>,238.26771550174996,263.55206683509,1,2026-05-20 19:38:34.000 UTC,2026-05-20 19:42:47.000 UTC,0.44685426348696955,0.019695153051929478,0,0.4748073389857235,0,0,0,0,0
entry_486,entry,CAoSx4swNbBqjyhpPb73MtRaW4p6j5eMXDjyqWRkpump,486,1.779306371e+09,1.779306071e+09,1.779306371e+09,24,1593.1635363876399,444.04065529319996,412.33936025519995,407.76125467139997,671.1714586569301,921.99207773071,1,2026-05-20 19:41:21.000 UTC,2026-05-20 19:46:04.000 UTC,0.2787163057347042,0.25881797495199,0.2559443806980188,0.42128221198104565,1,0,1,1,0
control_474:-60s,control,EWsQv9gUJnBcTWf5ztsrJBHFGh1ZHrDScDqfBGuXpump,474,1.779307763e+09,1.779307463e+09,1.779307763e+09,77,3560.990884621498,774.6766214681201,539.6680276366401,431.4157343319599,443.42941771407993,3117.561466907419,1,2026-05-20 20:04:49.000 UTC,2026-05-20 20:09:21.000 UTC,0.21754524135785913,0.1515499604245693,0.12115047421072397,0.12452416534652615,0,0,1,1,0
control_333:-120s,control,C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,333,1.779321448e+09,1.779321148e+09,1.779321448e+09,212,12058.251143504656,2243.0135525113797,1389.4361400979399,437.97248175604,1221.04755688205,10837.2035866226,2,2026-05-20 23:52:32.000 UTC,2026-05-20 23:57:27.000 UTC,0.18601483132316496,0.11522700295111857,0.036321393255435715,0.10126240881454728,0,0,0,0,0
control_332:-300s,control,A2LprEwUDVLQX3xVQqFAMwbzf7ZQdx9wJMJvkQBPpump,332,1.779321631e+09,1.779321331e+09,1.779321631e+09,119,176.2974980042199,6.793463430499999,3.4967551024,3.07032493984,4.244424151299999,172.05307385291997,1,2026-05-20 23:55:33.000 UTC,2026-05-21 00:00:30.000 UTC,0.03853408872732493,0.01983440004529333,0.017415589980559497,0.024075351036453176,0,0,0,0,0
control_328:-60s,control,E9RUn7tjhgukNqUDFHfu1CfaFSEERT8i13e86j3Hpump,328,1.779322172e+09,1.779321872e+09,1.779322172e+09,17,1050.92709858631,169.56652270030003,<nil>,<nil>,260.29395429996,790.6331442863499,1,2026-05-21 00:04:34.000 UTC,2026-05-21 00:09:01.000 UTC,0.1613494627062126,0,0,0.24768031450526223,0,0,0,0,0
control_320:-120s,control,9YrQVKG9q3tux44ZhkM3rriFAkEsJiuvoySQshijpump,320,1.779322669e+09,1.779322369e+09,1.779322669e+09,4,104.65191528868999,87.64776425125,87.64776425125,87.64776425125,<nil>,104.65191528868999,1,2026-05-21 00:15:00.000 UTC,2026-05-21 00:17:48.000 UTC,0.8375170584261855,0.8375170584261855,0.8375170584261855,0,1,1,1,1,0
